date,Hamburg,Schleswig-Holstein,Lower Saxony,Baden-Wuerttemberg,Saarland,Bremen,Brandenburg,Saxony,Bavaria,Saxony-Anhalt,Hesse,Rheinland-Pfalz,North Rhine-Westphalia,Berlin,Mecklenburg-Vorpommern,Thuringia
2020-04-04,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-05,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-06,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-07,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-08,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-09,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-10,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-11,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-12,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-13,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-14,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
2020-04-15,71.42857142857143,57.142857142857146,71.42857142857143,57.142857142857146,57.142857142857146,42.857142857142854,71.42857142857143,57.142857142857146,55.357142857142854,57.142857142857146,57.142857142857146,42.857142857142854,42.857142857142854,57.142857142857146,71.42857142857143,57.142857142857146
